ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante,resultado,local,eficiencia
2018,7/29/2018,16,Estádio Nacional de Brasília Mané Garrincha,Dewson Fernando Freitas da Silva,33516.0,71400.0,vasco da gama,corinthians,,,10.0,8.0,,,,,1.0,4.0,1.0,0.0,,,,,,,,,,,,,,,derrota,casa,
2018,5/20/2018,6,Estádio Jornalista Mário Filho,Ricardo Marques Ribeiro,35208.0,78838.0,flamengo,vasco da gama,Maurício Barbieri,Zé Ricardo,1.0,5.0,54700000.0,11000000.0,26.9,29.1,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,empate,fora,
2018,9/10/2018,24,Estádio Manoel Barradas,Paulo Roberto Alves Júnior,10092.0,35632.0,ec vitória,vasco da gama,Paulo César Carpegiani,Alberto Valentim,14.0,16.0,7450000.0,9700000.0,22.9,29.0,1.0,0.0,0.0,0.0,2.0,5.0,16.0,18.0,18.0,16.0,4.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,derrota,fora,0.0
2018,9/2/2018,22,Estádio Jornalista Mário Filho,Braulio da Silva Machado,33646.0,82000.0,vasco da gama,santos fc,Alberto Valentim,Cuca,12.0,11.0,11400000.0,35300000.0,27.8,26.3,0.0,3.0,0.0,1.0,8.0,3.0,12.0,11.0,11.0,13.0,1.0,3.0,1.0,0.0,3.0,4.0,5.0,6.0,derrota,casa,0.0
2018,10/10/2018,28,Estádio Olímpico Nilton Santos,Ricardo Marques Ribeiro,10059.0,46931.0,botafogo,vasco da gama,Zé Ricardo,Alberto Valentim,12.0,16.0,12600000.0,10050000.0,25.0,28.0,1.0,1.0,1.0,1.0,7.0,6.0,12.0,9.0,9.0,12.0,7.0,7.0,0.0,0.0,3.0,4.0,3.0,0.0,empate,fora,0.25
2018,9/28/2018,3,Estádio Municipal Paulo Machado de Carvalho,Wagner Reway,12985.0,20120.0,santos fc,vasco da gama,Cuca,Alberto Valentim,9.0,4.0,36300000.0,11250000.0,26.5,26.9,1.0,1.0,1.0,0.0,10.0,6.0,11.0,17.0,17.0,14.0,1.0,2.0,3.0,0.0,3.0,2.0,6.0,7.0,empate,fora,0.5
2018,10/21/2018,30,Estádio Adelmar da Costa Carvalho,Wilton Sampaio,13860.0,35000.0,sport recife,vasco da gama,Milton Mendes,Alberto Valentim,19.0,15.0,10050000.0,11350000.0,27.1,28.8,2.0,1.0,1.0,1.0,1.0,4.0,16.0,16.0,16.0,16.0,3.0,2.0,0.0,0.0,4.0,4.0,9.0,7.0,derrota,fora,0.25
2018,8/24/2018,20,Estádio Raimundo Sampaio,Leandro Pedro Vuaden,22452.0,23018.0,atlético-mg,vasco da gama,Thiago Larghi,Valdir,5.0,15.0,17350000.0,10300000.0,29.5,28.0,0.0,0.0,0.0,0.0,12.0,1.0,16.0,15.0,15.0,16.0,4.0,4.0,0.0,0.0,4.0,4.0,13.0,4.0,empate,fora,0.0
2018,8/27/2018,21,Estádio São Januário,Igor Junior Benevenuto,8782.0,24584.0,vasco da gama,chapecoense,Valdir,Guto Ferreira,14.0,12.0,10300000.0,10450000.0,28.1,27.5,3.0,1.0,0.0,0.0,6.0,4.0,18.0,21.0,22.0,18.0,3.0,4.0,0.0,1.0,7.0,4.0,5.0,4.0,vitoria,casa,0.42857142857142855
2018,9/25/2018,26,Estádio São Januário,Leandro Pedro Vuaden,13293.0,24584.0,vasco da gama,ec bahia,Alberto Valentim,Enderson Moreira,18.0,14.0,12200000.0,10350000.0,29.5,26.3,2.0,1.0,1.0,1.0,4.0,8.0,13.0,15.0,16.0,18.0,5.0,2.0,5.0,1.0,5.0,6.0,2.0,2.0,vitoria,casa,0.4
2018,10/14/2018,29,Estádio São Januário,Marcelo Aparecido Ribeiro de Souza,11376.0,24584.0,vasco da gama,cruzeiro,Alberto Valentim,Mano Menezes,16.0,9.0,10250000.0,14750000.0,27.8,26.9,2.0,0.0,0.0,0.0,10.0,9.0,13.0,15.0,16.0,14.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,vitoria,casa,0.5
2018,11/17/2018,35,Neo Química Arena,Wilton Sampaio,38605.0,49205.0,corinthians,vasco da gama,Jair Ventura,Alberto Valentim,13.0,14.0,25200000.0,12950000.0,28.6,27.5,1.0,0.0,0.0,0.0,5.0,9.0,17.0,12.0,13.0,20.0,4.0,1.0,3.0,1.0,2.0,4.0,6.0,6.0,derrota,fora,0.0
2018,11/11/2018,33,Arena do Grêmio,Raphael Claus,22622.0,60540.0,grêmio,vasco da gama,Renato Gaúcho,Alberto Valentim,5.0,13.0,24700000.0,9300000.0,31.0,26.9,2.0,1.0,1.0,1.0,7.0,2.0,14.0,15.0,16.0,15.0,1.0,3.0,1.0,1.0,7.0,2.0,7.0,3.0,derrota,fora,0.5
2018,8/30/2018,15,Arena da Baixada,Rodrigo D,12907.0,42372.0,atlético-pr,vasco da gama,Tiago Nunes,Alberto Valentim,19.0,8.0,10250000.0,9950000.0,26.1,26.8,1.0,0.0,0.0,0.0,8.0,5.0,16.0,14.0,15.0,17.0,3.0,3.0,1.0,1.0,4.0,3.0,5.0,9.0,derrota,fora,0.0
2018,9/7/2018,23,Estádio Raimundo Sampaio,Héber Lopes,5061.0,25000.0,américa-mg,vasco da gama,Adilson Batista,Alberto Valentim,12.0,15.0,9150000.0,11100000.0,31.2,28.9,2.0,1.0,1.0,0.0,4.0,5.0,18.0,12.0,13.0,20.0,3.0,4.0,2.0,1.0,6.0,4.0,3.0,1.0,derrota,fora,0.25
2018,9/16/2018,25,Estádio Nacional de Brasília Mané Garrincha,Luiz Flávio de Oliveira,54288.0,71400.0,vasco da gama,flamengo,Alberto Valentim,Maurício Barbieri,16.0,4.0,9700000.0,47550000.0,29.2,28.3,1.0,1.0,1.0,0.0,6.0,13.0,17.0,15.0,16.0,17.0,6.0,4.0,0.0,1.0,5.0,6.0,8.0,11.0,empate,casa,0.2
2018,8/21/2018,19,Estádio São Januário,Vinicius Gonçalves Dias Araujo,15539.0,24584.0,vasco da gama,ceará sc,Valdir,Lisca,14.0,19.0,15450000.0,6680000.0,30.3,28.3,1.0,1.0,0.0,0.0,4.0,6.0,15.0,20.0,22.0,15.0,0.0,4.0,0.0,2.0,5.0,1.0,3.0,5.0,empate,casa,0.2
2018,10/27/2018,31,Estádio São Januário,Igor Junior Benevenuto,8301.0,24584.0,vasco da gama,internacional,Alberto Valentim,Odair Hellmann,15.0,3.0,11150000.0,22300000.0,28.1,28.1,1.0,1.0,0.0,0.0,6.0,4.0,17.0,18.0,20.0,18.0,7.0,7.0,1.0,2.0,5.0,3.0,5.0,0.0,empate,casa,0.2
2018,11/22/2018,36,Estádio São Januário,Anderson Daronco,14917.0,24584.0,vasco da gama,são paulo,Alberto Valentim,André Jardine,15.0,5.0,12700000.0,34250000.0,28.3,28.2,2.0,0.0,1.0,0.0,3.0,7.0,19.0,22.0,24.0,20.0,3.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0,vitoria,casa,1.0
2018,11/25/2018,37,Estádio São Januário,Rafael Traci,21066.0,24584.0,vasco da gama,palmeiras,Alberto Valentim,Luiz Felipe Scolari,14.0,1.0,12700000.0,41750000.0,28.3,28.4,0.0,1.0,0.0,0.0,5.0,14.0,16.0,15.0,17.0,16.0,7.0,5.0,0.0,2.0,3.0,2.0,1.0,4.0,derrota,casa,0.0
2018,11/3/2018,32,Estádio Jornalista Mário Filho,Luiz Flávio de Oliveira,14275.0,82238.0,fluminense,vasco da gama,Marcelo Oliveira,Alberto Valentim,10.0,14.0,12650000.0,11150000.0,25.3,28.1,0.0,1.0,0.0,0.0,9.0,2.0,14.0,11.0,13.0,15.0,3.0,3.0,1.0,2.0,3.0,4.0,8.0,2.0,vitoria,fora,0.25
2018,8/13/2018,18,Allianz Parque,Wilton Sampaio,30012.0,43600.0,palmeiras,vasco da gama,,,6.0,13.0,,,,,1.0,0.0,0.0,0.0,5.0,3.0,18.0,16.0,18.0,21.0,1.0,4.0,3.0,2.0,5.0,1.0,3.0,5.0,derrota,fora,0.0
2018,10/2/2018,27,Estádio Durival Britto e Silva,Flavio Rodrigues de Souza,3894.0,20083.0,paraná,vasco da gama,Claudinei Oliveira,Alberto Valentim,20.0,16.0,4400000.0,14000000.0,27.2,28.5,1.0,1.0,1.0,1.0,11.0,5.0,13.0,11.0,14.0,15.0,2.0,4.0,2.0,3.0,5.0,3.0,10.0,7.0,empate,fora,0.3333333333333333
2018,11/14/2018,34,Estádio São Januário,Leandro Pedro Vuaden,20917.0,24584.0,vasco da gama,atlético-pr,Alberto Valentim,Tiago Nunes,15.0,7.0,11300000.0,14300000.0,27.8,27.6,1.0,1.0,0.0,0.0,5.0,7.0,13.0,9.0,13.0,13.0,4.0,7.0,0.0,4.0,8.0,5.0,1.0,6.0,empate,casa,0.125
2018,12/2/2018,38,Estádio Governador Plácido Castelo,Raphael Claus,57223.0,60326.0,ceará sc,vasco da gama,Lisca,Alberto Valentim,13.0,15.0,7980000.0,8950000.0,27.7,27.1,0.0,0.0,0.0,0.0,6.0,3.0,17.0,12.0,16.0,18.0,1.0,1.0,1.0,4.0,2.0,1.0,7.0,0.0,empate,fora,0.0
2017,6/15/2017,7,Arena Condá,Jailson Macedo Freitas,10033.0,22600.0,chapecoense,vasco da gama,Vágner Mancini,Milton Mendes,4.0,11.0,12050000.0,9600000.0,27.3,25.8,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,derrota,fora,
2017,5/14/2017,1,Allianz Parque,Rodolpho Toski Marques,33425.0,43600.0,palmeiras,vasco da gama,Cuca,Milton Mendes,2.0,19.0,28950000.0,8530000.0,31.1,27.1,4.0,0.0,2.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2017,8/20/2017,21,Arena Fonte Nova,Raphael Claus,22248.0,55000.0,ec bahia,vasco da gama,Preto Casagrande,Milton Mendes,15.0,13.0,10400000.0,8950000.0,25.8,28.1,3.0,0.0,2.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2017,11/19/2017,36,Arena da Baixada,Leandro Bizzio Marinho,9991.0,42372.0,atlético-pr,vasco da gama,Fabiano Soares,Zé Ricardo,13.0,8.0,20000000.0,15800000.0,28.4,28.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,derrota,fora,
2017,6/4/2017,4,Arena do Grêmio,Sandro Ricci,22579.0,60540.0,grêmio,vasco da gama,Renato Gaúcho,Milton Mendes,4.0,9.0,28300000.0,10650000.0,28.1,25.3,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2017,9/17/2017,24,Neo Química Arena,Elmo Alves Resende Cunha,41235.0,49205.0,corinthians,vasco da gama,Fábio Carille,Zé Ricardo,1.0,10.0,20500000.0,12100000.0,27.1,28.3,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2017,10/18/2017,29,Estádio Serra Dourada,Claudio Francisco Lima e Silva,9046.0,50049.0,atlético-go,vasco da gama,João Paulo Sanches,Zé Ricardo,20.0,8.0,7950000.0,13950000.0,25.3,27.9,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,vitoria,fora,
2017,5/21/2017,2,Estádio São Januário,Leandro Bizzio Marinho,19030.0,24584.0,vasco da gama,ec bahia,Milton Mendes,Guto Ferreira,19.0,1.0,10100000.0,11650000.0,26.6,26.5,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2017,5/27/2017,3,Estádio São Januário,Raphael Claus,19082.0,24584.0,vasco da gama,fluminense,Milton Mendes,Abel Braga,14.0,2.0,9950000.0,21500000.0,26.1,24.9,3.0,2.0,1.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2017,6/8/2017,5,Estádio São Januário,Wagner Reway,16288.0,24584.0,vasco da gama,corinthians,Milton Mendes,Fábio Carille,12.0,2.0,9950000.0,20000000.0,26.1,26.0,2.0,5.0,0.0,2.0,,,,,,,,,,,,,,,derrota,casa,
2017,6/11/2017,6,Estádio São Januário,Caio Max Augusto Vieira,10273.0,24584.0,vasco da gama,sport recife,Milton Mendes,Vanderlei Luxemburgo,15.0,11.0,8700000.0,14050000.0,26.4,28.6,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2017,6/18/2017,8,Estádio São Januário,Rafael Traci,10993.0,24584.0,vasco da gama,avaí fc,Milton Mendes,Claudinei Oliveira,13.0,19.0,9700000.0,5550000.0,27.2,28.6,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2017,6/25/2017,10,Estádio São Januário,Dyorgines Jose Padovani,20658.0,24584.0,vasco da gama,atlético-go,Milton Mendes,Doriva,11.0,19.0,9700000.0,5650000.0,27.3,25.2,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2017,7/8/2017,12,Estádio São Januário,Anderson Daronco,19622.0,24584.0,vasco da gama,flamengo,Milton Mendes,Zé Ricardo,9.0,3.0,12600000.0,30950000.0,28.4,28.3,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,derrota,casa,
2017,7/16/2017,14,Estádio São Januário,Dewson Fernando Freitas da Silva,0.0,24584.0,vasco da gama,santos fc,Milton Mendes,Levir Culpi,10.0,4.0,14200000.0,23350000.0,29.0,26.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,empate,casa,
2017,9/9/2017,23,Estádio São Januário,Héber Lopes,0.0,24584.0,vasco da gama,grêmio,Zé Ricardo,Renato Gaúcho,12.0,2.0,13900000.0,17050000.0,29.2,29.1,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2017,9/30/2017,26,Estádio São Januário,Wilton Sampaio,0.0,24584.0,vasco da gama,chapecoense,Zé Ricardo,Emerson Cris,9.0,12.0,12700000.0,8600000.0,27.9,27.3,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,empate,casa,
2017,11/12/2017,34,Estádio São Januário,Leandro Pedro Vuaden,16439.0,24584.0,vasco da gama,são paulo,Zé Ricardo,Dorival Júnior,8.0,11.0,13950000.0,36450000.0,26.7,28.2,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,empate,casa,
2017,11/16/2017,35,Estádio São Januário,Flavio Rodrigues de Souza,11486.0,24584.0,vasco da gama,atlético-mg,Zé Ricardo,Oswaldo de Oliveira,8.0,10.0,13650000.0,32000000.0,26.0,30.4,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,empate,casa,
2017,12/3/2017,38,Estádio São Januário,Rafael Traci,22076.0,24584.0,vasco da gama,ponte preta,Zé Ricardo,Eduardo Baptista,7.0,19.0,15650000.0,10700000.0,27.4,28.3,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2017,7/13/2017,13,Estádio Manoel Barradas,Antonio Dib Moraes de Sousa,5548.0,35632.0,ec vitória,vasco da gama,Alexandre Gallo,Milton Mendes,17.0,12.0,14800000.0,11880000.0,27.8,27.9,1.0,4.0,0.0,1.0,,,,,,,,,,,,,,,vitoria,fora,
2017,11/9/2017,33,Estádio Urbano Caldeira,Rafael Traci,7841.0,20120.0,santos fc,vasco da gama,Elano,Zé Ricardo,2.0,8.0,29500000.0,13800000.0,28.5,26.2,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,vitoria,fora,
2017,7/24/2017,16,Estádio Raimundo Sampaio,Raphael Claus,12497.0,23018.0,atlético-mg,vasco da gama,Rogério Micale,Milton Mendes,10.0,11.0,22200000.0,10400000.0,27.2,25.7,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,vitoria,fora,
2017,8/7/2017,19,Estádio Moisés Lucarelli,Sandro Ricci,6310.0,19728.0,ponte preta,vasco da gama,Gilson Kleina,Milton Mendes,13.0,12.0,11150000.0,7450000.0,29.7,23.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,empate,fora,
2017,10/12/2017,27,Estádio Aderbal Ramos da Silva,Wagner Reway,8952.0,17800.0,avaí fc,vasco da gama,Claudinei Oliveira,Zé Ricardo,18.0,10.0,5200000.0,13900000.0,26.7,28.9,1.0,2.0,0.0,2.0,,,,,,,,,,,,,,,vitoria,fora,
2017,7/3/2017,11,Estádio Durival Britto e Silva,Emerson de Almeida Ferreira,8020.0,20083.0,coritiba fc,vasco da gama,Pachequinho,Milton Mendes,8.0,9.0,11600000.0,9550000.0,28.0,26.0,2.0,2.0,0.0,1.0,,,,,,,,,,,,,,,empate,fora,
2017,10/28/2017,31,Estádio Jornalista Mário Filho,Ricardo Marques Ribeiro,24800.0,78838.0,flamengo,vasco da gama,Reinaldo Rueda,Zé Ricardo,7.0,8.0,34700000.0,13700000.0,29.8,28.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,empate,fora,
2017,8/26/2017,22,Estádio Jornalista Mário Filho,Ricardo Marques Ribeiro,23460.0,82238.0,fluminense,vasco da gama,Abel Braga,Valdir,7.0,16.0,17750000.0,12100000.0,25.8,28.4,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,vitoria,fora,
2017,10/15/2017,28,Estádio Jornalista Mário Filho,Vinicius Gonçalves Dias Araujo,31406.0,82238.0,vasco da gama,botafogo,Zé Ricardo,Jair Ventura,9.0,6.0,12950000.0,10650000.0,28.1,26.9,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2017,10/21/2017,30,Estádio Jornalista Mário Filho,Raphael Claus,30351.0,78838.0,vasco da gama,coritiba fc,Zé Ricardo,Marcelo Oliveira,8.0,18.0,12700000.0,12600000.0,28.0,27.7,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,empate,casa,
2017,11/5/2017,32,Estádio Jornalista Mário Filho,Héber Lopes,15811.0,78838.0,vasco da gama,ec vitória,Zé Ricardo,Vágner Mancini,8.0,19.0,14350000.0,14350000.0,28.3,26.7,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,empate,casa,
2017,6/22/2017,9,Estádio Olímpico Nilton Santos,Leandro Pedro Vuaden,15048.0,46931.0,botafogo,vasco da gama,Jair Ventura,Milton Mendes,6.0,7.0,10400000.0,9700000.0,27.1,27.2,3.0,1.0,2.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2017,7/20/2017,15,Estádio Cícero Pompeu de Toledo,Wagner Reway,22574.0,67428.0,são paulo,vasco da gama,Dorival Júnior,Milton Mendes,18.0,11.0,34380000.0,13450000.0,27.8,28.1,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2017,9/26/2017,25,Estádio Adelmar da Costa Carvalho,Sandro Ricci,17190.0,35000.0,sport recife,vasco da gama,Vanderlei Luxemburgo,Zé Ricardo,12.0,11.0,20650000.0,12700000.0,29.9,27.9,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,empate,fora,
2017,11/26/2017,37,Estádio Governador Magalhães Pinto,Raphael Claus,14930.0,57483.0,cruzeiro,vasco da gama,Mano Menezes,Zé Ricardo,5.0,9.0,29250000.0,15950000.0,28.7,27.3,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,vitoria,fora,
2017,8/1/2017,17,Estádio General Sílvio Raulino de Oliveira,Claudio Francisco Lima e Silva,7245.0,24584.0,vasco da gama,atlético-pr,Milton Mendes,Fabiano Soares,8.0,16.0,7780000.0,15050000.0,24.5,26.4,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,derrota,casa,
2017,8/4/2017,18,Estádio General Sílvio Raulino de Oliveira,Vinicius Gonçalves Dias Araujo,5780.0,15150.0,vasco da gama,cruzeiro,Milton Mendes,Mano Menezes,10.0,8.0,8150000.0,22250000.0,26.0,27.9,0.0,3.0,0.0,2.0,,,,,,,,,,,,,,,derrota,casa,
2017,8/13/2017,20,Estádio General Sílvio Raulino de Oliveira,Paulo Roberto Alves Júnior,5323.0,15150.0,vasco da gama,palmeiras,Milton Mendes,Cuca,12.0,4.0,9450000.0,30900000.0,27.8,29.5,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,empate,casa,
2015,7/11/2015,13,Arena do Grêmio,Luiz Flávio de Oliveira,32464.0,60540.0,grêmio,vasco da gama,Roger Machado,Celso Roth,4.0,19.0,28500000.0,11200000.0,26.3,29.4,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2015,10/4/2015,29,Estádio Aderbal Ramos da Silva,Luis Teixeira Rocha,14582.0,17800.0,avaí fc,vasco da gama,,,15.0,19.0,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,empate,fora,
2015,9/17/2015,26,Estádio Governador Magalhães Pinto,Thiago Duarte Peixoto,19888.0,57483.0,cruzeiro,vasco da gama,,,14.0,20.0,,,,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,empate,fora,
2015,9/27/2015,28,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,40240.0,78838.0,flamengo,vasco da gama,,,6.0,20.0,,,,,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,vitoria,fora,
2015,8/22/2015,20,Estádio Serra Dourada,Luiz Flávio de Oliveira,12154.0,50049.0,goiás ec,vasco da gama,,,17.0,20.0,,,,,3.0,0.0,2.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2015,11/8/2015,34,Allianz Parque,Anderson Daronco,28800.0,43600.0,palmeiras,vasco da gama,,,9.0,20.0,,,,,0.0,2.0,0.0,2.0,,,,,,,,,,,,,,,vitoria,fora,
2015,8/13/2015,18,Estádio Urbano Caldeira,Émerson Luiz Sobral,12038.0,20120.0,santos fc,vasco da gama,Dorival Júnior,Celso Roth,13.0,19.0,25250000.0,11500000.0,26.2,29.1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2015,7/19/2015,14,Estádio Jornalista Mário Filho,Luiz Flávio de Oliveira,41764.0,82238.0,fluminense,vasco da gama,Enderson Moreira,Celso Roth,2.0,19.0,32350000.0,10850000.0,26.8,27.8,1.0,2.0,0.0,1.0,,,,,,,,,,,,,,,vitoria,fora,
2015,10/18/2015,31,Estádio Cícero Pompeu de Toledo,Dewson Fernando Freitas da Silva,18349.0,67428.0,são paulo,vasco da gama,,,5.0,19.0,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,empate,fora,
2015,7/5/2015,11,Arena Condá,Ricardo Marques Ribeiro,4349.0,25000.0,chapecoense,vasco da gama,Vinícius Eutrópio,Celso Roth,10.0,18.0,12400000.0,9600000.0,29.1,27.7,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2015,7/30/2015,16,Neo Química Arena,Leandro Pedro Vuaden,30340.0,49205.0,corinthians,vasco da gama,Tite,Celso Roth,2.0,18.0,43250000.0,10500000.0,27.3,27.5,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2015,12/6/2015,38,Estádio Major Antônio Couto Pereira,Anderson Daronco,10322.0,37182.0,coritiba fc,vasco da gama,,,15.0,18.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,empate,fora,
2015,9/10/2015,24,Estádio Moisés Lucarelli,Diego Almeida Real,3961.0,19728.0,ponte preta,vasco da gama,,,14.0,20.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,vitoria,fora,
2015,5/31/2015,4,Estádio Raimundo Sampaio,Alisson Sidnei Furtado,17958.0,25000.0,atlético-mg,vasco da gama,Levir Culpi,Doriva,8.0,15.0,32250000.0,13250000.0,27.5,28.8,3.0,0.0,3.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2015,6/7/2015,6,Arena da Baixada,Marcelo Aparecido Ribeiro de Souza,16750.0,41456.0,atlético-pr,vasco da gama,Milton Mendes,Doriva,1.0,18.0,16750000.0,11100000.0,25.1,26.7,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2015,11/22/2015,36,Arena Joinville,Marcelo Aparecido Ribeiro de Souza,7026.0,22400.0,joinville-sc,vasco da gama,,,20.0,19.0,,,,,1.0,2.0,0.0,2.0,,,,,,,,,,,,,,,vitoria,fora,
2015,6/20/2015,8,Estádio Adelmar da Costa Carvalho,Anderson Daronco,17206.0,35000.0,sport recife,vasco da gama,Eduardo Baptista,Doriva,2.0,19.0,17500000.0,11350000.0,26.8,26.8,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,derrota,fora,
2015,9/3/2015,22,Estádio Beira-Rio,Ricardo Marques Ribeiro,15021.0,56000.0,internacional,vasco da gama,,,12.0,20.0,,,,,6.0,0.0,2.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2015,5/10/2015,1,Estádio São Januário,Braulio da Silva Machado,6628.0,24584.0,vasco da gama,goiás ec,Doriva,Hélio dos Anjos,13.0,14.0,10250000.0,5100000.0,28.7,24.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,empate,casa,
2015,5/23/2015,3,Estádio São Januário,Dewson Fernando Freitas da Silva,4520.0,24584.0,vasco da gama,internacional,Doriva,Diego Aguirre,14.0,12.0,10100000.0,23150000.0,29.3,27.5,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,empate,casa,
2015,6/4/2015,5,Estádio São Januário,Héber Lopes,2894.0,24584.0,vasco da gama,ponte preta,Doriva,Guto Ferreira,17.0,3.0,11750000.0,15250000.0,28.2,27.0,0.0,3.0,0.0,2.0,,,,,,,,,,,,,,,derrota,casa,
2015,6/14/2015,7,Estádio São Januário,Leandro Pedro Vuaden,5072.0,24584.0,vasco da gama,cruzeiro,Doriva,Vanderlei Luxemburgo,19.0,13.0,8850000.0,39250000.0,27.8,26.6,1.0,3.0,0.0,1.0,,,,,,,,,,,,,,,derrota,casa,
2015,6/28/2015,9,Arena Pantanal,Héber Lopes,14010.0,41112.0,vasco da gama,flamengo,Celso Roth,Cristóvão Borges,20.0,17.0,10100000.0,25500000.0,27.8,27.2,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2015,7/2/2015,10,Estádio São Januário,Marcos André Gomes da Penha,7333.0,24584.0,vasco da gama,avaí fc,Celso Roth,Gilson Kleina,19.0,12.0,9100000.0,8600000.0,27.6,25.6,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2015,7/9/2015,12,Estádio São Januário,Leandro Pedro Vuaden,15812.0,24584.0,vasco da gama,são paulo,Celso Roth,Juan Carlos Osorio,18.0,8.0,10200000.0,47500000.0,29.1,26.5,0.0,4.0,0.0,2.0,,,,,,,,,,,,,,,derrota,casa,
2015,7/26/2015,15,Estádio São Januário,Anderson Daronco,14875.0,24584.0,vasco da gama,palmeiras,Celso Roth,Marcelo Oliveira,18.0,6.0,11600000.0,30500000.0,30.3,27.7,1.0,4.0,0.0,3.0,,,,,,,,,,,,,,,derrota,casa,
2015,8/9/2015,17,Estádio Jornalista Mário Filho,Luiz Flávio de Oliveira,41581.0,82238.0,vasco da gama,joinville-sc,Celso Roth,Paulo César Gusmão,20.0,19.0,11750000.0,7120000.0,29.1,26.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,empate,casa,
2015,8/15/2015,19,Estádio Jornalista Mário Filho,Raphael Claus,10657.0,82238.0,vasco da gama,coritiba fc,Celso Roth,Ney Franco,20.0,19.0,11500000.0,5450000.0,28.4,28.4,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,derrota,casa,
